user_id,event_type,mode,department,past_user_attendance_rate,days_before_registration,reminder_sent,day_of_week,is_weekend,attended
437,Conference,Hybrid,Design,0.34,8,0,Wednesday,0,1
438,Conference,Online,Sales,0.58,14,0,Sunday,1,1
439,Webinar,Online,Leadership,0.7,13,0,Thursday,0,1
440,Workshop,Online,Finance,0.22,46,0,Saturday,1,0
441,Cultural,Offline,HR,0.88,3,0,Sunday,1,1
442,Sports,Offline,Design,0.86,0,1,Sunday,1,1
443,Webinar,Online,Leadership,0.43,29,1,Saturday,1,1
444,Cultural,Offline,Marketing,0.23,56,1,Thursday,0,0
445,Workshop,Online,Engineering,0.11,16,0,Friday,0,0
446,Webinar,Offline,Design,0.99,49,1,Tuesday,0,1
447,Conference,Online,Finance,0.34,54,1,Tuesday,0,1
448,Sports,Hybrid,Sales,0.95,13,1,Sunday,1,1
449,Meetup,Offline,Engineering,0.28,6,0,Sunday,1,0
450,Workshop,Hybrid,Operations,0.58,7,1,Thursday,0,1
451,Meetup,Hybrid,Marketing,1.0,37,0,Friday,0,1
452,Sports,Online,Operations,0.62,58,0,Tuesday,0,1
453,Webinar,Offline,Engineering,0.73,4,0,Saturday,1,1
454,Summit,Online,Sales,0.29,11,1,Monday,0,0
455,Sports,Hybrid,Finance,0.62,60,0,Saturday,1,1
456,Sports,Offline,HR,0.7,31,0,Saturday,1,1
457,Training,Hybrid,Marketing,0.3,38,0,Sunday,1,1
458,Webinar,Online,Marketing,0.41,35,1,Thursday,0,0
459,Sports,Hybrid,Finance,0.73,28,0,Monday,0,1
460,Cultural,Offline,Operations,0.38,15,0,Friday,0,1
461,Summit,Online,Sales,0.72,53,1,Sunday,1,1
462,Webinar,Hybrid,Engineering,0.5,20,1,Tuesday,0,0
463,Seminar,Online,Marketing,0.35,54,0,Sunday,1,1
464,Training,Offline,Engineering,0.55,2,0,Wednesday,0,0
465,Training,Hybrid,Engineering,0.17,22,0,Wednesday,0,0
466,Summit,Online,HR,0.47,11,1,Wednesday,0,1
467,Seminar,Online,Engineering,0.44,31,0,Tuesday,0,0
468,Cultural,Offline,Marketing,0.62,21,1,Thursday,0,1
469,Workshop,Offline,Engineering,0.67,2,0,Wednesday,0,0
470,Seminar,Offline,Finance,0.22,9,0,Wednesday,0,0
471,Cultural,Offline,Operations,0.77,23,0,Saturday,1,1
472,Meetup,Online,Finance,0.96,57,1,Monday,0,1
473,Training,Online,Leadership,0.72,32,1,Saturday,1,1
474,Cultural,Online,Marketing,0.91,28,0,Friday,0,1
475,Seminar,Hybrid,HR,0.24,58,0,Sunday,1,0
476,Meetup,Hybrid,Engineering,0.51,5,1,Wednesday,0,1
477,Seminar,Hybrid,Engineering,0.35,41,0,Monday,0,0
478,Conference,Hybrid,Operations,0.71,45,1,Wednesday,0,1
479,Sports,Hybrid,Finance,0.9,34,0,Wednesday,0,1
480,Cultural,Online,Marketing,0.89,42,1,Wednesday,0,1
481,Webinar,Hybrid,Finance,0.22,20,1,Monday,0,1
482,Summit,Online,Engineering,0.35,37,0,Monday,0,1
483,Conference,Hybrid,Operations,0.4,54,0,Saturday,1,0
484,Meetup,Online,Finance,0.74,47,1,Monday,0,1
485,Webinar,Online,Sales,0.11,35,1,Tuesday,0,0
486,Conference,Online,Sales,0.16,40,1,Thursday,0,0
487,Seminar,Hybrid,Marketing,0.92,59,0,Wednesday,0,1
488,Summit,Hybrid,HR,0.15,57,1,Wednesday,0,0
489,Seminar,Offline,Leadership,0.41,47,0,Thursday,0,1
490,Summit,Offline,HR,0.27,19,0,Thursday,0,1
491,Meetup,Online,Operations,0.61,43,0,Saturday,1,1
492,Sports,Online,Operations,0.83,58,1,Saturday,1,1
493,Summit,Online,Marketing,0.76,23,1,Thursday,0,1
494,Conference,Online,HR,0.59,47,0,Tuesday,0,1
495,Seminar,Hybrid,Design,0.84,28,1,Monday,0,1
496,Cultural,Offline,Finance,0.63,7,1,Friday,0,0
497,Training,Hybrid,HR,0.75,36,1,Sunday,1,1
498,Summit,Online,Leadership,0.2,13,1,Thursday,0,1
499,Seminar,Hybrid,Leadership,0.42,19,1,Thursday,0,1
500,Webinar,Online,Marketing,0.57,39,1,Tuesday,0,0
501,Conference,Hybrid,Engineering,0.18,17,0,Sunday,1,0
502,Seminar,Hybrid,HR,0.25,56,1,Saturday,1,1
503,Webinar,Online,HR,0.7,39,0,Wednesday,0,1
504,Summit,Offline,Sales,0.49,7,1,Tuesday,0,1
505,Meetup,Hybrid,Engineering,0.34,31,1,Monday,0,0
506,Workshop,Offline,Engineering,0.89,45,1,Thursday,0,1
507,Workshop,Hybrid,Design,0.51,57,1,Thursday,0,1
508,Webinar,Hybrid,Operations,0.88,34,0,Thursday,0,1
509,Seminar,Online,Leadership,0.22,15,0,Sunday,1,0
510,Workshop,Hybrid,Operations,0.91,41,1,Wednesday,0,1
511,Sports,Hybrid,Marketing,0.25,54,0,Thursday,0,1
512,Sports,Hybrid,Marketing,0.64,58,0,Thursday,0,1
513,Sports,Offline,Engineering,0.8,13,1,Saturday,1,1
514,Webinar,Offline,HR,0.77,45,1,Wednesday,0,1
515,Seminar,Offline,Leadership,0.66,50,1,Saturday,1,1
516,Training,Hybrid,Leadership,0.37,24,0,Thursday,0,1
517,Cultural,Hybrid,Sales,0.41,5,1,Monday,0,1
518,Webinar,Hybrid,Operations,0.59,19,0,Tuesday,0,1
519,Summit,Hybrid,Marketing,0.35,23,1,Monday,0,1
520,Summit,Offline,Leadership,0.18,40,1,Tuesday,0,0
521,Summit,Offline,Design,0.33,13,0,Monday,0,0
522,Sports,Hybrid,Design,0.16,22,1,Wednesday,0,0
523,Seminar,Online,Sales,0.59,49,1,Tuesday,0,0
524,Summit,Online,Engineering,0.89,16,1,Sunday,1,1
525,Cultural,Hybrid,Leadership,0.94,16,0,Monday,0,1
526,Conference,Hybrid,Finance,0.76,27,1,Sunday,1,1
527,Cultural,Offline,Engineering,0.88,54,1,Saturday,1,1
528,Cultural,Online,Marketing,0.14,48,0,Thursday,0,0
529,Cultural,Online,Sales,0.9,58,1,Sunday,1,1
530,Meetup,Hybrid,Finance,0.82,58,0,Monday,0,0
531,Conference,Online,Marketing,0.47,37,1,Thursday,0,1
532,Conference,Online,HR,0.63,9,0,Tuesday,0,1
533,Conference,Online,Operations,0.13,20,0,Thursday,0,1
534,Training,Online,Leadership,0.61,26,1,Monday,0,0
535,Meetup,Offline,Operations,0.7,55,0,Friday,0,1
536,Training,Hybrid,Sales,0.32,58,1,Tuesday,0,0
537,Sports,Hybrid,Marketing,0.71,3,0,Saturday,1,1
538,Meetup,Hybrid,Design,0.55,58,0,Friday,0,0
539,Cultural,Offline,Marketing,0.51,48,0,Saturday,1,1
540,Cultural,Online,Operations,0.7,14,0,Wednesday,0,1
541,Webinar,Offline,Leadership,0.89,50,0,Saturday,1,1
542,Conference,Hybrid,Operations,0.48,50,1,Saturday,1,1
543,Cultural,Hybrid,Operations,0.97,35,1,Friday,0,1
544,Webinar,Offline,HR,0.51,32,1,Monday,0,0
545,Sports,Offline,Sales,0.78,33,1,Tuesday,0,1
546,Seminar,Online,Marketing,0.1,44,1,Saturday,1,0
547,Meetup,Hybrid,Design,0.35,28,0,Friday,0,0
548,Training,Online,Engineering,0.18,9,0,Tuesday,0,0
549,Conference,Hybrid,Engineering,0.39,23,0,Monday,0,0
550,Summit,Hybrid,Operations,0.94,6,0,Sunday,1,1
551,Cultural,Online,Operations,0.11,50,0,Saturday,1,1
552,Training,Offline,Leadership,0.27,36,0,Wednesday,0,0
553,Webinar,Hybrid,Design,0.14,9,0,Monday,0,0
554,Summit,Hybrid,Marketing,0.42,13,0,Friday,0,1
555,Workshop,Offline,Engineering,0.32,1,1,Tuesday,0,0
556,Webinar,Hybrid,HR,0.93,10,0,Friday,0,1
557,Sports,Online,Sales,0.12,19,0,Sunday,1,0
558,Webinar,Offline,Marketing,0.38,40,0,Thursday,0,0
559,Training,Online,Finance,0.33,5,1,Wednesday,0,0
560,Meetup,Hybrid,HR,0.57,43,0,Sunday,1,0
561,Conference,Offline,Operations,0.47,11,0,Thursday,0,1
562,Webinar,Hybrid,Operations,0.97,39,0,Friday,0,1
563,Workshop,Offline,Finance,0.25,39,1,Saturday,1,0
564,Workshop,Online,Finance,0.38,49,0,Thursday,0,0
565,Workshop,Offline,HR,0.4,36,1,Wednesday,0,0
566,Seminar,Online,Engineering,0.34,30,1,Friday,0,0
567,Cultural,Online,Engineering,0.63,31,0,Saturday,1,0
568,Sports,Online,Finance,0.95,29,0,Thursday,0,1
569,Summit,Online,Sales,0.55,25,1,Monday,0,1
570,Meetup,Online,Sales,0.69,27,1,Friday,0,1
571,Training,Online,Marketing,0.94,1,0,Friday,0,1
572,Cultural,Offline,Operations,0.45,0,1,Monday,0,1
573,Seminar,Offline,Leadership,0.85,21,1,Tuesday,0,1
574,Conference,Offline,HR,0.16,58,1,Sunday,1,0
575,Cultural,Offline,Engineering,0.22,45,0,Monday,0,1
576,Cultural,Online,Engineering,0.46,18,1,Tuesday,0,1
577,Meetup,Hybrid,Sales,0.47,35,1,Friday,0,1
578,Seminar,Offline,Marketing,0.83,54,0,Saturday,1,1
579,Cultural,Hybrid,Operations,0.83,46,1,Wednesday,0,1
580,Webinar,Offline,Finance,0.2,22,0,Tuesday,0,0
581,Webinar,Offline,Marketing,0.86,34,0,Friday,0,1
582,Seminar,Hybrid,Design,0.41,17,1,Thursday,0,1
583,Training,Online,Finance,0.32,10,0,Tuesday,0,1
584,Seminar,Online,Operations,0.26,11,1,Thursday,0,1
585,Meetup,Hybrid,Engineering,0.3,26,1,Saturday,1,1
586,Summit,Online,Design,0.2,60,0,Friday,0,0
587,Seminar,Hybrid,Engineering,0.9,21,1,Friday,0,1
588,Conference,Offline,Leadership,0.29,13,0,Thursday,0,0
589,Seminar,Online,Marketing,0.61,50,0,Monday,0,1
590,Sports,Offline,Design,0.58,8,1,Wednesday,0,0
591,Webinar,Offline,Operations,0.88,51,1,Friday,0,1
592,Meetup,Online,Design,0.64,33,0,Saturday,1,1
593,Sports,Online,Design,0.97,44,1,Friday,0,1
594,Training,Offline,HR,0.48,53,1,Monday,0,0
595,Training,Online,Marketing,0.32,44,1,Wednesday,0,1
596,Sports,Online,Design,0.31,2,0,Wednesday,0,1
597,Summit,Offline,Leadership,0.46,34,0,Saturday,1,1
598,Cultural,Online,HR,0.51,2,0,Tuesday,0,1
599,Training,Online,Leadership,0.66,50,0,Thursday,0,1
600,Sports,Online,Sales,0.44,53,1,Thursday,0,1
601,Meetup,Hybrid,Sales,0.39,51,0,Thursday,0,0
602,Meetup,Hybrid,Finance,0.57,60,0,Saturday,1,1
603,Seminar,Offline,Design,0.79,20,0,Sunday,1,1
604,Summit,Offline,Operations,0.47,9,0,Sunday,1,1
605,Seminar,Offline,Engineering,0.22,38,0,Tuesday,0,1
606,Training,Offline,Sales,0.34,6,1,Monday,0,1
607,Meetup,Offline,Engineering,0.29,36,0,Tuesday,0,1
608,Conference,Online,Design,0.89,41,1,Thursday,0,0
609,Training,Hybrid,Sales,0.65,19,0,Sunday,1,0
610,Conference,Offline,Operations,0.41,53,0,Friday,0,1
611,Meetup,Offline,Design,0.74,51,1,Friday,0,1
612,Summit,Online,Engineering,0.73,53,1,Friday,0,1
613,Cultural,Hybrid,Design,0.83,57,1,Thursday,0,1
614,Seminar,Offline,Leadership,0.62,28,0,Monday,0,1
615,Cultural,Offline,Leadership,0.89,7,0,Wednesday,0,1
616,Summit,Hybrid,Finance,0.72,32,0,Friday,0,1
617,Conference,Hybrid,HR,0.52,14,0,Saturday,1,1
618,Training,Hybrid,Engineering,0.16,60,1,Tuesday,0,1
619,Webinar,Online,HR,0.47,6,0,Sunday,1,1
620,Workshop,Online,Finance,0.2,43,1,Saturday,1,0
621,Training,Offline,Engineering,0.22,20,0,Friday,0,1
622,Webinar,Online,Marketing,0.75,60,1,Thursday,0,1
623,Cultural,Hybrid,Marketing,0.69,52,0,Monday,0,0
624,Training,Online,Marketing,0.28,7,1,Friday,0,0
625,Webinar,Hybrid,Leadership,0.67,57,0,Sunday,1,1
626,Training,Online,Marketing,0.53,1,1,Wednesday,0,0
627,Workshop,Online,Sales,0.27,49,1,Saturday,1,1
628,Seminar,Online,HR,0.29,28,1,Wednesday,0,0
629,Webinar,Offline,Finance,0.16,31,0,Saturday,1,0
630,Meetup,Online,Sales,0.39,9,0,Wednesday,0,0
631,Cultural,Hybrid,Engineering,0.61,10,1,Tuesday,0,1
632,Cultural,Hybrid,Marketing,0.5,53,0,Monday,0,1
633,Webinar,Online,Marketing,0.35,55,0,Tuesday,0,1
634,Cultural,Hybrid,Operations,0.66,58,0,Monday,0,1
635,Cultural,Hybrid,Finance,0.31,60,1,Saturday,1,1
636,Summit,Hybrid,Operations,0.67,51,1,Tuesday,0,1
637,Sports,Online,Leadership,0.42,49,0,Saturday,1,0
638,Seminar,Offline,Operations,0.15,9,1,Tuesday,0,0
639,Seminar,Offline,Design,0.2,15,0,Saturday,1,0
640,Webinar,Hybrid,Leadership,0.75,40,0,Wednesday,0,1
641,Seminar,Online,Marketing,0.88,50,1,Sunday,1,1
642,Meetup,Online,Sales,0.73,31,0,Monday,0,1
643,Sports,Online,Leadership,0.74,13,0,Thursday,0,1
644,Training,Online,Marketing,0.97,24,1,Monday,0,1
645,Webinar,Offline,Marketing,0.11,38,0,Friday,0,0
646,Summit,Hybrid,Design,0.46,32,0,Wednesday,0,1
647,Conference,Offline,Leadership,0.2,31,1,Thursday,0,0
648,Sports,Online,Engineering,0.33,8,0,Wednesday,0,0
649,Summit,Offline,Engineering,0.68,33,1,Sunday,1,1
650,Sports,Online,Marketing,0.71,35,0,Sunday,1,1
651,Cultural,Offline,Operations,0.57,55,0,Monday,0,1
652,Conference,Offline,Marketing,0.47,18,1,Saturday,1,1
653,Sports,Offline,Operations,0.63,48,1,Saturday,1,1
654,Cultural,Online,HR,0.87,60,1,Tuesday,0,1
655,Cultural,Offline,Leadership,0.34,44,1,Friday,0,1
656,Webinar,Offline,Leadership,0.23,44,1,Tuesday,0,0
657,Webinar,Online,Design,0.46,50,0,Saturday,1,1
658,Webinar,Offline,Leadership,0.51,34,0,Saturday,1,0
659,Summit,Offline,Design,0.68,20,1,Thursday,0,1
660,Cultural,Online,Sales,0.65,12,0,Sunday,1,1
661,Conference,Offline,Engineering,0.49,59,0,Saturday,1,1
662,Webinar,Offline,Marketing,0.57,45,1,Sunday,1,1
663,Workshop,Hybrid,Operations,0.75,11,1,Sunday,1,1
664,Seminar,Hybrid,Operations,0.45,57,0,Wednesday,0,1
665,Meetup,Online,Engineering,0.5,0,1,Saturday,1,0
666,Summit,Hybrid,HR,0.53,23,1,Monday,0,1
667,Workshop,Online,Finance,0.94,0,1,Friday,0,1
668,Training,Hybrid,HR,0.93,52,1,Tuesday,0,1
669,Training,Offline,Leadership,0.47,6,1,Tuesday,0,1
670,Seminar,Offline,Engineering,0.14,56,1,Saturday,1,0
671,Seminar,Online,Operations,0.89,25,0,Wednesday,0,1
672,Summit,Offline,Sales,0.46,60,1,Thursday,0,0
673,Cultural,Online,Design,0.34,37,0,Wednesday,0,1
674,Meetup,Hybrid,Leadership,0.75,17,1,Saturday,1,1
675,Meetup,Online,Marketing,0.22,32,0,Tuesday,0,0
676,Training,Hybrid,Leadership,0.14,5,1,Wednesday,0,1
677,Cultural,Online,Finance,0.6,35,0,Friday,0,0
678,Training,Online,Operations,0.75,51,1,Tuesday,0,1
679,Meetup,Offline,Engineering,0.48,14,1,Tuesday,0,1
680,Meetup,Offline,Operations,0.22,13,1,Sunday,1,1
681,Conference,Online,Finance,0.87,58,0,Friday,0,0
682,Training,Online,Leadership,0.88,3,0,Monday,0,1
683,Seminar,Online,Engineering,0.13,55,1,Friday,0,0
684,Meetup,Online,HR,0.82,13,0,Saturday,1,1
685,Conference,Offline,Finance,0.88,52,1,Sunday,1,1
686,Sports,Offline,Leadership,0.14,22,0,Monday,0,1
687,Seminar,Online,HR,0.59,15,0,Friday,0,0
688,Conference,Offline,Finance,0.93,37,1,Saturday,1,1
689,Training,Hybrid,Operations,0.72,33,1,Friday,0,1
690,Seminar,Offline,Leadership,0.73,0,1,Wednesday,0,1
691,Seminar,Offline,Marketing,0.6,5,0,Thursday,0,1
692,Workshop,Offline,Leadership,0.34,43,1,Saturday,1,0
693,Summit,Hybrid,Design,0.68,55,1,Monday,0,1
694,Sports,Online,HR,0.73,39,0,Tuesday,0,1
695,Workshop,Hybrid,Sales,0.2,7,0,Wednesday,0,0
696,Sports,Offline,Leadership,0.62,8,1,Sunday,1,1
697,Seminar,Hybrid,HR,0.89,25,0,Sunday,1,1
698,Workshop,Online,Engineering,0.38,33,0,Monday,0,0
699,Sports,Offline,Marketing,0.64,52,0,Saturday,1,1
700,Workshop,Offline,Engineering,0.88,55,0,Saturday,1,1
701,Cultural,Hybrid,Leadership,0.71,60,1,Friday,0,1
702,Training,Offline,Marketing,0.61,16,0,Tuesday,0,1
703,Seminar,Online,Design,0.58,42,1,Thursday,0,1
704,Conference,Hybrid,Operations,0.71,39,1,Monday,0,1
705,Training,Hybrid,Finance,0.93,33,1,Monday,0,1
706,Summit,Online,Marketing,0.53,7,0,Friday,0,0
707,Workshop,Hybrid,Finance,0.92,4,1,Monday,0,1
708,Sports,Online,Leadership,0.31,43,1,Tuesday,0,0
709,Meetup,Hybrid,Marketing,0.61,12,1,Thursday,0,1
710,Cultural,Online,Design,0.44,53,1,Tuesday,0,1
711,Meetup,Hybrid,Finance,0.6,9,0,Saturday,1,1
712,Seminar,Hybrid,Marketing,0.88,18,0,Friday,0,1
713,Sports,Hybrid,Design,0.83,19,1,Sunday,1,1
714,Summit,Hybrid,Marketing,0.84,54,0,Sunday,1,1
715,Sports,Hybrid,Design,0.78,9,0,Tuesday,0,1
716,Summit,Online,Leadership,0.49,4,1,Friday,0,1
717,Seminar,Hybrid,Leadership,0.48,49,1,Thursday,0,1
718,Sports,Hybrid,Leadership,0.99,0,1,Thursday,0,1
719,Webinar,Offline,Engineering,0.91,56,1,Wednesday,0,1
720,Conference,Online,Marketing,0.86,41,1,Tuesday,0,0
721,Cultural,Online,Sales,0.57,3,1,Wednesday,0,1
722,Training,Online,HR,0.8,50,0,Friday,0,1
723,Meetup,Hybrid,Marketing,0.75,13,0,Friday,0,1
724,Conference,Online,Operations,0.66,48,1,Monday,0,0
725,Workshop,Hybrid,HR,0.35,36,1,Saturday,1,0
726,Training,Offline,Leadership,0.16,49,0,Monday,0,0
727,Summit,Offline,Engineering,0.71,58,1,Thursday,0,1
728,Cultural,Online,Sales,0.16,46,0,Friday,0,0
729,Cultural,Offline,Finance,0.78,41,0,Thursday,0,1
730,Seminar,Hybrid,Marketing,0.89,12,1,Sunday,1,1
731,Sports,Hybrid,HR,0.82,4,0,Sunday,1,1
732,Cultural,Offline,Design,0.7,11,1,Monday,0,1
733,Seminar,Offline,Engineering,0.53,8,1,Monday,0,1
734,Seminar,Online,Leadership,0.27,38,0,Sunday,1,0
735,Sports,Online,Operations,0.2,17,1,Monday,0,1
736,Seminar,Online,Engineering,0.65,19,0,Friday,0,0
737,Summit,Offline,Sales,0.48,33,0,Sunday,1,0
738,Conference,Offline,Finance,0.21,20,0,Sunday,1,0
739,Summit,Online,Engineering,0.44,20,1,Friday,0,0
740,Workshop,Online,Leadership,0.61,57,1,Wednesday,0,0
741,Workshop,Online,HR,0.38,43,1,Wednesday,0,0
742,Sports,Online,Sales,0.9,60,0,Tuesday,0,1
743,Conference,Offline,Sales,0.63,35,1,Wednesday,0,0
744,Meetup,Online,Engineering,0.77,46,1,Monday,0,1
745,Cultural,Hybrid,Operations,0.51,23,0,Sunday,1,0
746,Cultural,Online,HR,0.65,14,0,Sunday,1,0
747,Webinar,Offline,Leadership,0.86,60,1,Thursday,0,1
748,Meetup,Online,Engineering,0.22,58,0,Thursday,0,0
749,Webinar,Online,Operations,0.9,55,1,Wednesday,0,1
750,Conference,Offline,Marketing,0.63,48,1,Thursday,0,0
751,Meetup,Offline,Engineering,0.96,3,0,Friday,0,1
752,Workshop,Offline,Finance,0.1,55,1,Tuesday,0,0
753,Sports,Offline,Marketing,0.85,5,0,Tuesday,0,1
754,Summit,Online,Operations,0.94,36,1,Tuesday,0,1
755,Conference,Online,Operations,0.26,33,0,Saturday,1,1
756,Summit,Hybrid,Leadership,0.93,28,1,Wednesday,0,1
757,Workshop,Hybrid,Engineering,0.55,9,0,Friday,0,0
758,Sports,Online,Finance,0.1,9,1,Tuesday,0,0
759,Webinar,Online,Design,0.66,17,1,Saturday,1,1
760,Cultural,Hybrid,Engineering,0.38,58,0,Tuesday,0,0
761,Seminar,Offline,Sales,0.58,34,1,Saturday,1,1
762,Training,Offline,Operations,0.26,50,0,Tuesday,0,1
763,Conference,Online,Marketing,0.18,5,1,Thursday,0,1
764,Cultural,Online,Sales,0.57,33,0,Saturday,1,0
765,Seminar,Online,Marketing,0.57,8,1,Thursday,0,0
766,Seminar,Offline,Finance,0.85,5,1,Saturday,1,1
767,Conference,Offline,Operations,0.68,10,1,Tuesday,0,0
768,Cultural,Hybrid,Sales,0.67,3,0,Wednesday,0,1
769,Conference,Online,Engineering,0.74,40,1,Wednesday,0,1
770,Webinar,Hybrid,Operations,0.66,45,0,Friday,0,1
771,Workshop,Online,Engineering,0.55,26,1,Saturday,1,0
772,Training,Online,Engineering,0.46,38,0,Wednesday,0,0
773,Sports,Offline,Marketing,0.47,28,0,Wednesday,0,1
774,Webinar,Offline,Operations,0.43,55,1,Thursday,0,1
775,Seminar,Online,Sales,0.53,11,1,Sunday,1,0
776,Sports,Hybrid,Marketing,0.6,0,0,Thursday,0,1
777,Webinar,Hybrid,Operations,0.55,5,1,Wednesday,0,1
778,Cultural,Hybrid,HR,0.5,22,0,Friday,0,1
779,Workshop,Online,Operations,0.54,29,0,Wednesday,0,0
780,Webinar,Offline,HR,0.1,14,1,Thursday,0,0
781,Workshop,Online,Operations,0.57,42,1,Thursday,0,1
782,Summit,Hybrid,Operations,1.0,24,1,Thursday,0,0
783,Webinar,Online,Sales,0.49,43,0,Monday,0,0
784,Webinar,Online,Marketing,0.98,45,0,Saturday,1,1
785,Cultural,Online,Engineering,0.2,49,0,Monday,0,0
786,Workshop,Online,Operations,0.32,34,1,Saturday,1,1
787,Summit,Offline,Leadership,0.34,8,1,Thursday,0,0
788,Training,Offline,Leadership,0.19,58,0,Friday,0,0
789,Cultural,Hybrid,HR,0.74,40,0,Saturday,1,1
790,Training,Offline,HR,0.1,53,0,Wednesday,0,0
791,Conference,Hybrid,Marketing,0.95,7,1,Monday,0,1
792,Webinar,Online,Engineering,0.73,46,1,Thursday,0,1
793,Sports,Hybrid,Sales,0.26,25,0,Monday,0,0
794,Summit,Offline,Design,0.27,53,1,Thursday,0,0
795,Seminar,Hybrid,HR,0.9,44,1,Thursday,0,1
796,Seminar,Online,Leadership,0.51,56,0,Friday,0,1
797,Cultural,Offline,Sales,0.37,25,0,Friday,0,1
798,Meetup,Hybrid,Sales,0.84,42,0,Tuesday,0,0
799,Cultural,Hybrid,Leadership,0.38,57,0,Wednesday,0,0
800,Conference,Online,Engineering,0.26,41,1,Friday,0,0
801,Cultural,Online,HR,0.57,4,0,Tuesday,0,1
802,Meetup,Hybrid,Marketing,0.39,57,0,Friday,0,0
803,Cultural,Online,HR,0.95,52,1,Monday,0,1
804,Meetup,Offline,Design,0.38,9,1,Thursday,0,1
805,Conference,Hybrid,Design,0.13,10,0,Friday,0,0
806,Webinar,Online,Engineering,0.93,45,0,Wednesday,0,1
807,Seminar,Hybrid,Engineering,0.41,20,0,Saturday,1,0
808,Seminar,Online,Leadership,0.3,12,0,Tuesday,0,0
809,Training,Hybrid,Leadership,0.31,57,1,Wednesday,0,0
810,Workshop,Hybrid,Operations,0.27,17,0,Wednesday,0,0
811,Meetup,Offline,Marketing,0.12,57,1,Thursday,0,0
812,Seminar,Online,HR,0.69,21,0,Thursday,0,1
813,Summit,Hybrid,Sales,0.33,4,1,Thursday,0,0
814,Training,Offline,Sales,0.37,33,1,Monday,0,1
815,Conference,Offline,Engineering,0.17,24,0,Wednesday,0,0
816,Seminar,Offline,Sales,0.58,22,0,Wednesday,0,1
817,Meetup,Online,Sales,0.23,15,0,Thursday,0,0
818,Webinar,Hybrid,Sales,0.4,33,0,Saturday,1,0
819,Summit,Hybrid,HR,0.14,20,1,Wednesday,0,0
820,Seminar,Online,Design,0.23,13,1,Sunday,1,0
821,Training,Hybrid,Sales,0.2,42,1,Wednesday,0,0
822,Workshop,Offline,Leadership,0.48,1,1,Tuesday,0,0
823,Conference,Online,HR,0.99,0,1,Tuesday,0,1
824,Training,Online,Design,0.71,48,1,Wednesday,0,1
825,Seminar,Hybrid,Engineering,0.81,5,0,Wednesday,0,1
826,Summit,Online,HR,0.95,32,1,Wednesday,0,1
827,Sports,Offline,Marketing,0.17,48,0,Sunday,1,1
828,Webinar,Online,HR,0.73,21,0,Sunday,1,1
829,Summit,Offline,Finance,0.88,25,1,Friday,0,0
830,Sports,Hybrid,Marketing,0.88,31,0,Thursday,0,1
831,Meetup,Offline,Sales,0.62,25,0,Friday,0,0
832,Summit,Hybrid,Leadership,0.19,22,1,Sunday,1,0
833,Seminar,Hybrid,Marketing,0.57,17,0,Wednesday,0,0
834,Summit,Online,Design,0.97,51,1,Wednesday,0,1
835,Conference,Online,Design,0.51,52,0,Monday,0,0
836,Cultural,Online,Design,0.16,32,1,Thursday,0,0
837,Seminar,Online,Leadership,0.35,5,0,Friday,0,1
838,Workshop,Hybrid,Design,0.68,33,0,Wednesday,0,1
839,Conference,Online,Engineering,0.76,24,0,Thursday,0,1
840,Meetup,Hybrid,Finance,0.91,0,1,Saturday,1,1
841,Cultural,Online,Sales,0.95,25,0,Wednesday,0,1
842,Cultural,Online,Design,0.72,16,0,Tuesday,0,1
843,Webinar,Offline,Finance,0.83,29,1,Friday,0,1
844,Cultural,Offline,Sales,0.26,31,0,Tuesday,0,0
845,Cultural,Online,Finance,0.44,33,0,Saturday,1,1
846,Cultural,Online,Finance,0.86,34,0,Tuesday,0,1
847,Sports,Offline,Engineering,0.6,58,0,Thursday,0,1
848,Training,Hybrid,Operations,0.99,9,0,Tuesday,0,1
849,Training,Online,Marketing,0.7,7,1,Monday,0,1
850,Training,Hybrid,Operations,0.96,51,0,Saturday,1,1
851,Cultural,Offline,Operations,0.2,22,0,Friday,0,0
852,Sports,Offline,Engineering,0.8,60,1,Thursday,0,1
853,Summit,Online,Design,0.48,48,0,Wednesday,0,0
854,Cultural,Hybrid,Sales,0.26,48,0,Sunday,1,1
855,Training,Hybrid,Engineering,0.9,33,1,Thursday,0,1
856,Sports,Hybrid,Design,0.47,53,1,Thursday,0,1
857,Webinar,Hybrid,HR,0.91,29,0,Friday,0,1
858,Summit,Offline,Leadership,0.73,57,1,Sunday,1,1
859,Summit,Online,Finance,0.18,50,1,Tuesday,0,0
860,Summit,Online,Leadership,0.17,53,1,Thursday,0,0
861,Training,Hybrid,Operations,0.47,8,1,Sunday,1,0
862,Training,Offline,Finance,0.14,3,1,Friday,0,1
863,Conference,Offline,Operations,0.86,9,0,Wednesday,0,1
864,Cultural,Hybrid,Leadership,0.52,43,0,Sunday,1,1
865,Conference,Offline,HR,0.63,10,1,Saturday,1,0
866,Sports,Online,Operations,0.33,7,1,Wednesday,0,1
867,Meetup,Online,Finance,0.41,1,1,Thursday,0,1
868,Training,Offline,Design,0.92,29,0,Saturday,1,1
869,Workshop,Hybrid,Design,0.8,31,0,Saturday,1,1
870,Sports,Hybrid,HR,0.41,60,1,Wednesday,0,1
871,Cultural,Online,HR,0.11,1,0,Tuesday,0,1
872,Summit,Online,Marketing,0.58,4,1,Monday,0,1
