event_id,event_name,event_type,mode,department,registrations,event_date,day_of_week,is_weekend,duration_hours,speaker_rating,reminder_sent,past_attendance_rate,weather,ticket_price,location_capacity,actual_attendance
224,Event_224,Summit,Offline,Marketing,115,2023-02-17,Friday,0,4.4,2.1,1,0.62,Snowy,65.46,32,28
225,Event_225,Sports,Hybrid,Operations,84,2024-03-25,Monday,0,4.5,1.9,1,0.88,Snowy,0,320,79
226,Event_226,Cultural,Hybrid,HR,599,2024-05-22,Wednesday,0,4.1,2.4,0,0.33,Snowy,0,191,289
227,Event_227,Sports,Online,Design,227,2023-12-07,Thursday,0,7.3,4.5,1,0.41,Rainy,18.67,399,126
228,Event_228,Workshop,Offline,HR,73,2023-02-10,Friday,0,5.2,3.9,0,0.6,Clear,0,31,29
229,Event_229,Sports,Online,HR,251,2023-06-16,Friday,0,5.6,1.0,1,0.87,Snowy,0,519,234
230,Event_230,Webinar,Offline,Marketing,124,2022-04-16,Saturday,1,2.9,4.5,0,0.57,Cloudy,0,723,98
231,Event_231,Workshop,Hybrid,Engineering,188,2023-03-27,Monday,0,3.1,1.9,0,0.94,Stormy,0,252,172
232,Event_232,Workshop,Online,Marketing,413,2022-12-26,Monday,0,7.7,2.3,0,0.47,Clear,49.63,645,198
233,Event_233,Meetup,Hybrid,Engineering,328,2022-07-30,Saturday,1,4.4,3.0,1,0.51,Clear,156.76,275,218
234,Event_234,Summit,Online,Sales,531,2023-10-16,Monday,0,5.0,3.1,0,0.99,Rainy,26.4,612,473
235,Event_235,Training,Hybrid,HR,502,2024-02-28,Wednesday,0,1.0,3.3,0,0.48,Clear,184.52,437,243
236,Event_236,Meetup,Hybrid,Design,453,2023-12-20,Wednesday,0,3.5,3.6,0,0.49,Rainy,15.8,238,173
237,Event_237,Cultural,Offline,Design,87,2022-11-14,Monday,0,5.7,3.9,0,0.34,Clear,184.93,148,44
238,Event_238,Conference,Offline,HR,142,2022-01-13,Thursday,0,5.8,3.8,0,0.65,Rainy,104.6,768,77
239,Event_239,Seminar,Offline,HR,295,2024-01-21,Sunday,1,7.1,4.1,0,0.53,Snowy,54.4,95,94
240,Event_240,Workshop,Offline,Leadership,543,2023-01-04,Wednesday,0,0.9,4.4,0,0.56,Rainy,0,617,281
241,Event_241,Workshop,Online,Engineering,65,2024-05-29,Wednesday,0,7.0,2.0,1,0.55,Cloudy,35.79,66,42
242,Event_242,Summit,Online,Operations,274,2023-03-03,Friday,0,7.4,2.3,0,0.7,Clear,100.41,83,188
243,Event_243,Webinar,Hybrid,Engineering,430,2022-03-12,Saturday,1,7.1,4.5,1,0.53,Stormy,0,407,354
244,Event_244,Meetup,Hybrid,Finance,268,2023-04-21,Friday,0,3.3,4.9,0,0.81,Stormy,152.1,281,227
245,Event_245,Conference,Offline,Engineering,258,2023-07-09,Sunday,1,3.1,4.4,0,0.97,Clear,151.79,415,244
246,Event_246,Workshop,Online,Sales,449,2023-05-19,Friday,0,7.7,4.9,0,0.8,Clear,0,267,384
247,Event_247,Summit,Hybrid,Operations,489,2024-02-05,Monday,0,1.1,1.4,0,0.75,Snowy,0,611,361
248,Event_248,Summit,Hybrid,HR,262,2022-10-26,Wednesday,0,2.5,2.3,1,0.79,Rainy,0,308,191
249,Event_249,Workshop,Online,HR,131,2022-06-09,Thursday,0,1.3,2.8,1,0.58,Stormy,71.66,242,84
250,Event_250,Meetup,Offline,Finance,142,2022-04-03,Sunday,1,1.7,3.7,0,0.45,Rainy,29.66,758,61
251,Event_251,Training,Offline,Engineering,326,2022-09-24,Saturday,1,6.7,1.7,1,0.9,Stormy,0,285,281
252,Event_252,Sports,Online,HR,144,2022-01-13,Thursday,0,1.0,4.1,0,0.39,Snowy,74.45,675,89
253,Event_253,Workshop,Hybrid,Finance,96,2022-01-23,Sunday,1,8.0,1.8,1,0.87,Clear,0,369,87
254,Event_254,Conference,Offline,Engineering,192,2023-08-11,Friday,0,3.7,3.9,1,0.32,Snowy,34.56,249,68
255,Event_255,Meetup,Offline,Leadership,172,2022-02-05,Saturday,1,5.1,3.5,1,0.65,Stormy,95.81,119,118
256,Event_256,Summit,Online,Design,224,2023-10-21,Saturday,1,7.1,3.1,0,0.99,Rainy,95.94,526,212
257,Event_257,Cultural,Offline,Design,296,2022-07-04,Monday,0,0.7,3.4,0,0.93,Rainy,11.72,513,284
258,Event_258,Training,Hybrid,Sales,183,2022-04-13,Wednesday,0,2.4,2.0,0,0.83,Cloudy,115.14,427,151
259,Event_259,Seminar,Online,Sales,345,2024-04-05,Friday,0,6.0,2.4,0,0.79,Rainy,189.51,607,235
260,Event_260,Webinar,Offline,Finance,199,2023-05-18,Thursday,0,0.8,1.2,0,0.31,Snowy,0.14,658,79
261,Event_261,Seminar,Offline,HR,351,2022-03-02,Wednesday,0,0.7,3.3,0,0.84,Stormy,172.13,104,104
262,Event_262,Summit,Hybrid,Marketing,364,2022-11-06,Sunday,1,2.9,4.9,1,0.85,Snowy,129.84,208,348
263,Event_263,Training,Online,HR,407,2022-11-11,Friday,0,6.0,2.2,0,0.81,Stormy,0,611,324
264,Event_264,Seminar,Hybrid,Operations,246,2023-10-17,Tuesday,0,4.7,4.7,0,0.53,Clear,47.6,357,139
265,Event_265,Workshop,Hybrid,Operations,477,2022-01-12,Wednesday,0,2.5,2.0,0,0.55,Clear,144.08,79,263
266,Event_266,Sports,Hybrid,Design,190,2023-02-28,Tuesday,0,4.2,2.5,1,0.37,Snowy,157.75,621,113
267,Event_267,Webinar,Online,Leadership,95,2024-03-29,Friday,0,6.8,2.2,1,0.48,Clear,14.84,204,60
268,Event_268,Seminar,Hybrid,Marketing,580,2022-04-06,Wednesday,0,3.0,4.9,1,0.79,Snowy,188.49,198,520
269,Event_269,Summit,Online,Engineering,123,2022-12-06,Tuesday,0,2.0,1.8,1,0.76,Rainy,47.51,80,88
270,Event_270,Cultural,Offline,HR,75,2023-01-05,Thursday,0,0.5,1.4,1,0.44,Clear,0,683,47
271,Event_271,Workshop,Offline,Marketing,335,2024-03-14,Thursday,0,3.5,3.0,1,0.36,Stormy,0,409,138
272,Event_272,Training,Online,Leadership,65,2022-09-27,Tuesday,0,3.8,2.1,1,0.69,Cloudy,0,713,44
273,Event_273,Workshop,Hybrid,Operations,574,2023-02-28,Tuesday,0,7.8,3.4,0,0.89,Stormy,83.73,578,515
274,Event_274,Sports,Hybrid,Sales,507,2022-11-03,Thursday,0,1.1,4.6,0,0.65,Stormy,160.09,723,434
275,Event_275,Seminar,Online,Leadership,197,2022-06-21,Tuesday,0,7.8,4.2,0,0.33,Clear,0,475,72
276,Event_276,Seminar,Hybrid,Finance,347,2024-01-15,Monday,0,7.4,1.3,1,0.69,Stormy,65.23,312,259
277,Event_277,Sports,Online,Design,135,2023-03-01,Wednesday,0,1.6,3.3,0,0.95,Stormy,155.91,322,131
278,Event_278,Training,Offline,Finance,412,2023-11-02,Thursday,0,4.1,3.4,0,0.42,Snowy,28.77,653,178
279,Event_279,Summit,Online,Design,359,2023-12-09,Saturday,1,2.3,4.0,1,0.93,Clear,0,340,340
280,Event_280,Meetup,Offline,Marketing,253,2022-05-18,Wednesday,0,2.8,4.0,1,0.49,Snowy,121.0,121,119
281,Event_281,Sports,Online,Design,516,2024-02-17,Saturday,1,4.4,2.5,0,0.66,Cloudy,0,756,472
282,Event_282,Summit,Online,Engineering,197,2022-07-17,Sunday,1,7.1,1.8,0,0.47,Snowy,0,399,110
283,Event_283,Meetup,Offline,Leadership,537,2023-02-11,Saturday,1,5.3,1.5,0,0.47,Snowy,118.81,211,213
284,Event_284,Cultural,Offline,Operations,187,2024-05-07,Tuesday,0,7.2,4.0,0,0.5,Snowy,0,615,119
285,Event_285,Webinar,Hybrid,Sales,231,2022-10-03,Monday,0,5.4,3.1,0,0.63,Cloudy,0,645,163
286,Event_286,Webinar,Offline,Finance,301,2023-03-10,Friday,0,7.2,4.4,1,0.48,Snowy,0,563,208
287,Event_287,Summit,Hybrid,Marketing,27,2023-06-08,Thursday,0,8.0,4.9,1,0.69,Stormy,0,335,26
288,Event_288,Workshop,Offline,Marketing,364,2022-10-11,Tuesday,0,5.3,4.4,1,0.76,Rainy,37.67,559,274
289,Event_289,Conference,Hybrid,Design,347,2023-11-29,Wednesday,0,1.5,1.1,1,1.0,Rainy,181.38,444,330
290,Event_290,Conference,Hybrid,Sales,371,2024-01-14,Sunday,1,5.9,3.7,1,0.93,Rainy,0,204,357
291,Event_291,Cultural,Online,Finance,119,2023-04-28,Friday,0,1.5,2.0,0,0.96,Rainy,130.89,257,113
292,Event_292,Webinar,Hybrid,Finance,450,2024-03-18,Monday,0,7.2,2.5,1,0.62,Clear,94.11,679,350
293,Event_293,Workshop,Offline,Sales,532,2022-05-03,Tuesday,0,7.0,2.5,1,0.59,Cloudy,27.47,235,235
294,Event_294,Summit,Hybrid,Leadership,166,2022-11-20,Sunday,1,7.0,1.7,0,0.64,Cloudy,0,89,117
295,Event_295,Sports,Offline,Sales,192,2023-08-14,Monday,0,6.2,3.0,0,0.39,Snowy,0,443,104
296,Event_296,Sports,Offline,Engineering,58,2023-07-01,Saturday,1,2.0,2.5,0,0.92,Stormy,0,722,50
297,Event_297,Webinar,Online,Operations,339,2022-05-13,Friday,0,1.3,3.0,1,0.42,Clear,59.64,327,195
298,Event_298,Cultural,Hybrid,Operations,464,2023-12-05,Tuesday,0,8.0,2.4,1,0.55,Cloudy,0,443,343
299,Event_299,Webinar,Online,HR,236,2024-01-22,Monday,0,0.7,3.0,0,0.56,Clear,0,685,154
300,Event_300,Cultural,Hybrid,Engineering,69,2023-11-09,Thursday,0,1.3,4.3,0,0.78,Snowy,88.86,156,68
301,Event_301,Meetup,Offline,HR,230,2023-12-13,Wednesday,0,5.6,1.0,1,0.76,Stormy,0,650,183
302,Event_302,Summit,Online,Marketing,309,2022-04-27,Wednesday,0,6.4,3.0,0,0.84,Stormy,194.62,396,260
303,Event_303,Meetup,Online,Engineering,581,2023-05-24,Wednesday,0,7.3,3.8,1,0.53,Clear,0,121,332
304,Event_304,Sports,Online,Marketing,543,2022-03-18,Friday,0,5.9,1.4,1,0.75,Snowy,197.73,333,514
305,Event_305,Sports,Online,Marketing,198,2024-06-14,Friday,0,0.8,2.2,1,0.6,Clear,19.0,76,153
306,Event_306,Seminar,Hybrid,HR,356,2023-01-02,Monday,0,7.2,4.8,1,0.91,Clear,74.52,380,335
307,Event_307,Workshop,Offline,Design,487,2022-10-06,Thursday,0,6.8,3.8,1,0.86,Cloudy,22.61,742,438
308,Event_308,Seminar,Online,Design,514,2024-04-01,Monday,0,4.8,2.8,1,0.85,Stormy,5.76,730,459
309,Event_309,Sports,Offline,Marketing,441,2023-03-28,Tuesday,0,0.8,2.0,1,0.31,Stormy,153.51,620,228
310,Event_310,Webinar,Hybrid,Operations,551,2023-06-20,Tuesday,0,5.7,3.5,1,0.76,Cloudy,96.39,709,506
311,Event_311,Summit,Online,Engineering,31,2023-10-21,Saturday,1,7.5,3.0,1,0.9,Cloudy,0,533,29
312,Event_312,Webinar,Offline,Finance,71,2023-06-04,Sunday,1,2.2,3.6,1,0.87,Clear,91.82,616,69
313,Event_313,Workshop,Offline,Leadership,343,2022-05-02,Monday,0,7.9,4.0,0,0.37,Snowy,0,592,121
314,Event_314,Workshop,Hybrid,Finance,540,2023-07-30,Sunday,1,2.1,3.7,1,0.55,Clear,163.32,495,378
315,Event_315,Cultural,Hybrid,Leadership,392,2024-01-04,Thursday,0,3.9,1.4,0,0.3,Rainy,165.98,328,140
316,Event_316,Cultural,Offline,Marketing,66,2022-06-18,Saturday,1,4.2,4.3,1,0.37,Stormy,39.18,153,48
317,Event_317,Webinar,Offline,Sales,366,2022-04-21,Thursday,0,6.2,1.2,0,0.84,Snowy,91.48,633,347
318,Event_318,Seminar,Offline,Engineering,563,2024-01-24,Wednesday,0,0.9,4.7,1,0.95,Cloudy,138.36,207,204
319,Event_319,Workshop,Offline,Operations,536,2023-01-29,Sunday,1,3.6,3.4,0,0.49,Rainy,194.1,493,259
320,Event_320,Seminar,Offline,Finance,580,2024-05-31,Friday,0,2.9,3.9,0,0.44,Stormy,142.88,733,255
321,Event_321,Seminar,Hybrid,HR,535,2023-07-10,Monday,0,5.7,2.3,0,0.83,Stormy,0,614,449
322,Event_322,Summit,Hybrid,Finance,452,2024-04-07,Sunday,1,0.6,1.4,1,0.4,Clear,0,798,245
323,Event_323,Meetup,Hybrid,Finance,169,2024-05-09,Thursday,0,1.0,4.1,0,0.83,Clear,0,493,144
324,Event_324,Cultural,Online,Design,263,2023-06-08,Thursday,0,6.4,4.2,1,0.79,Clear,185.3,426,250
325,Event_325,Training,Hybrid,Engineering,33,2024-02-01,Thursday,0,2.4,3.5,1,0.88,Rainy,151.02,589,31
326,Event_326,Webinar,Hybrid,Sales,321,2023-04-05,Wednesday,0,1.8,3.7,0,0.97,Stormy,23.87,71,305
327,Event_327,Meetup,Hybrid,Finance,153,2022-06-14,Tuesday,0,4.9,2.0,1,0.63,Cloudy,7.99,360,108
328,Event_328,Conference,Hybrid,Finance,522,2024-03-19,Tuesday,0,4.8,2.4,1,0.67,Cloudy,0,547,372
329,Event_329,Summit,Hybrid,Design,114,2022-12-24,Saturday,1,2.2,1.9,1,0.53,Rainy,43.69,800,70
330,Event_330,Cultural,Offline,Engineering,137,2023-11-16,Thursday,0,3.1,2.0,0,0.97,Rainy,76.27,146,131
331,Event_331,Meetup,Hybrid,Finance,45,2023-06-14,Wednesday,0,6.7,2.5,1,0.64,Rainy,179.66,227,26
332,Event_332,Cultural,Online,Marketing,191,2024-03-02,Saturday,1,4.5,1.0,0,0.45,Cloudy,0,464,129
333,Event_333,Webinar,Hybrid,Design,93,2024-02-04,Sunday,1,5.6,1.1,1,0.33,Clear,10.85,287,56
334,Event_334,Workshop,Hybrid,Sales,284,2023-02-22,Wednesday,0,3.4,3.5,1,0.52,Snowy,0,577,156
335,Event_335,Workshop,Hybrid,Engineering,94,2023-01-02,Monday,0,7.5,1.4,1,0.72,Rainy,153.05,478,63
336,Event_336,Summit,Hybrid,Engineering,505,2022-06-10,Friday,0,4.5,1.5,1,0.86,Stormy,0,679,456
337,Event_337,Meetup,Hybrid,Operations,31,2023-07-21,Friday,0,7.1,1.6,0,0.3,Stormy,78.82,590,5
338,Event_338,Meetup,Online,Operations,236,2023-02-27,Monday,0,7.3,4.4,0,0.41,Cloudy,0,288,106
339,Event_339,Workshop,Online,Engineering,582,2023-04-18,Tuesday,0,5.3,1.3,0,0.48,Cloudy,145.12,528,279
340,Event_340,Training,Online,Sales,122,2022-10-19,Wednesday,0,5.1,4.6,1,0.64,Rainy,0,343,82
341,Event_341,Seminar,Hybrid,Operations,343,2023-03-15,Wednesday,0,1.8,2.3,0,0.8,Snowy,55.34,398,271
342,Event_342,Training,Offline,Leadership,476,2023-01-03,Tuesday,0,6.3,2.9,0,0.42,Stormy,16.39,317,196
343,Event_343,Cultural,Online,Finance,98,2024-01-15,Monday,0,1.1,1.1,0,0.87,Stormy,0,634,91
344,Event_344,Conference,Hybrid,Finance,576,2023-07-07,Friday,0,4.0,4.1,1,0.57,Stormy,0,327,382
345,Event_345,Sports,Hybrid,Marketing,426,2023-01-08,Sunday,1,4.3,3.7,0,0.83,Cloudy,0,213,408
346,Event_346,Seminar,Hybrid,Leadership,387,2022-02-11,Friday,0,2.1,3.0,0,0.49,Cloudy,8.56,241,192
347,Event_347,Training,Offline,Leadership,485,2022-02-17,Thursday,0,0.8,3.6,0,0.79,Stormy,126.71,310,309
348,Event_348,Cultural,Hybrid,HR,405,2023-11-01,Wednesday,0,3.3,3.4,0,0.66,Snowy,194.53,258,331
349,Event_349,Summit,Offline,Operations,518,2024-03-22,Friday,0,4.1,3.4,0,0.61,Cloudy,15.42,688,314
350,Event_350,Webinar,Online,HR,181,2023-01-06,Friday,0,5.0,4.3,0,0.59,Rainy,0,523,120
351,Event_351,Sports,Offline,Sales,185,2023-10-25,Wednesday,0,6.8,1.1,0,0.39,Stormy,32.23,674,102
352,Event_352,Conference,Hybrid,HR,77,2022-06-20,Monday,0,2.4,1.7,1,0.72,Stormy,127.52,766,64
353,Event_353,Meetup,Online,Sales,479,2023-09-14,Thursday,0,7.9,4.5,0,0.45,Snowy,0,626,236
354,Event_354,Cultural,Offline,HR,370,2023-04-10,Monday,0,5.0,1.3,1,0.57,Clear,3.31,565,287
355,Event_355,Summit,Online,Marketing,201,2023-05-03,Wednesday,0,7.3,3.4,0,0.37,Cloudy,0,582,69
356,Event_356,Summit,Hybrid,Design,399,2024-06-14,Friday,0,0.8,3.1,0,0.96,Snowy,0,420,379
357,Event_357,Workshop,Offline,HR,280,2023-05-04,Thursday,0,6.2,4.6,0,0.5,Stormy,81.73,223,149
358,Event_358,Conference,Hybrid,Marketing,552,2022-01-08,Saturday,1,3.3,1.8,1,0.59,Clear,30.96,697,412
359,Event_359,Meetup,Offline,Design,598,2023-01-10,Tuesday,0,5.1,5.0,1,0.83,Snowy,110.42,600,558
360,Event_360,Seminar,Offline,Leadership,279,2022-11-11,Friday,0,4.8,4.1,1,0.82,Clear,149.56,487,253
361,Event_361,Workshop,Online,Design,366,2024-03-31,Sunday,1,4.6,3.8,0,0.41,Clear,0,178,188
362,Event_362,Summit,Online,Marketing,289,2022-08-16,Tuesday,0,3.3,3.4,1,0.95,Snowy,122.79,563,273
363,Event_363,Conference,Online,Leadership,469,2022-01-11,Tuesday,0,2.0,3.6,1,0.44,Stormy,102.11,745,227
364,Event_364,Seminar,Hybrid,Engineering,388,2022-09-02,Friday,0,5.4,4.9,0,1.0,Snowy,0,434,369
365,Event_365,Webinar,Hybrid,Engineering,90,2022-04-03,Sunday,1,4.6,3.9,1,0.54,Rainy,0,229,64
366,Event_366,Summit,Hybrid,Engineering,287,2022-06-29,Wednesday,0,3.6,1.4,0,0.65,Rainy,189.4,555,156
367,Event_367,Cultural,Hybrid,Finance,473,2023-01-22,Sunday,1,4.7,4.1,1,0.97,Snowy,136.32,630,444
368,Event_368,Sports,Online,Finance,89,2023-01-27,Friday,0,5.3,5.0,0,0.86,Snowy,191.09,558,87
369,Event_369,Conference,Hybrid,Finance,274,2022-10-22,Saturday,1,1.2,3.7,1,0.35,Cloudy,0,392,134
370,Event_370,Meetup,Online,Sales,530,2024-01-25,Thursday,0,2.0,3.9,1,0.44,Cloudy,166.99,663,259
371,Event_371,Seminar,Online,Marketing,100,2023-11-24,Friday,0,7.7,3.0,0,0.83,Stormy,191.6,523,83
372,Event_372,Training,Offline,Finance,522,2022-07-07,Thursday,0,7.9,4.7,1,0.58,Stormy,25.65,568,355
373,Event_373,Sports,Hybrid,Engineering,534,2022-12-22,Thursday,0,3.5,3.7,0,0.62,Clear,139.65,501,411
374,Event_374,Conference,Online,Sales,408,2023-08-18,Friday,0,1.3,2.4,1,0.43,Rainy,47.43,512,159
375,Event_375,Training,Offline,HR,530,2023-03-11,Saturday,1,2.1,3.8,1,0.56,Snowy,55.93,214,218
376,Event_376,Seminar,Hybrid,Sales,122,2024-01-09,Tuesday,0,2.5,1.9,1,0.9,Cloudy,0,786,112
377,Event_377,Sports,Online,HR,451,2023-05-27,Saturday,1,1.5,4.6,1,0.85,Rainy,50.19,611,423
378,Event_378,Summit,Online,HR,81,2022-08-09,Tuesday,0,6.6,2.9,0,0.61,Rainy,0,398,44
379,Event_379,Cultural,Offline,Operations,40,2023-02-26,Sunday,1,1.4,4.5,0,0.7,Stormy,34.91,321,38
380,Event_380,Training,Hybrid,Leadership,477,2022-03-22,Tuesday,0,3.4,2.1,0,0.91,Rainy,84.36,657,390
381,Event_381,Summit,Online,Marketing,185,2022-12-18,Sunday,1,2.2,2.3,1,0.8,Stormy,128.93,307,177
382,Event_382,Training,Hybrid,Leadership,443,2022-06-21,Tuesday,0,1.9,1.1,0,0.76,Clear,42.11,436,332
383,Event_383,Workshop,Online,Leadership,581,2022-02-25,Friday,0,0.7,2.6,0,0.37,Stormy,0,700,215
384,Event_384,Meetup,Online,Sales,310,2023-03-30,Thursday,0,5.2,1.5,0,0.32,Rainy,172.07,363,70
385,Event_385,Sports,Hybrid,Finance,581,2023-04-01,Saturday,1,1.5,4.8,0,0.71,Snowy,0,681,555
386,Event_386,Summit,Hybrid,Finance,375,2023-05-09,Tuesday,0,4.5,4.2,1,0.52,Snowy,51.96,340,227
387,Event_387,Conference,Hybrid,HR,372,2022-10-21,Friday,0,4.0,1.0,1,0.96,Snowy,59.92,470,352
388,Event_388,Webinar,Online,Operations,213,2023-02-26,Sunday,1,7.1,2.7,0,0.41,Snowy,165.69,255,128
389,Event_389,Workshop,Offline,Sales,549,2024-02-22,Thursday,0,6.5,3.5,1,0.5,Stormy,161.76,452,299
390,Event_390,Workshop,Online,HR,316,2022-04-24,Sunday,1,5.3,3.5,1,0.79,Snowy,37.56,49,294
391,Event_391,Conference,Hybrid,Engineering,210,2022-04-15,Friday,0,2.6,1.5,1,0.81,Cloudy,18.04,45,182
392,Event_392,Webinar,Offline,Design,339,2024-03-15,Friday,0,6.5,5.0,1,0.79,Clear,66.05,798,319
393,Event_393,Conference,Offline,Design,93,2023-07-11,Tuesday,0,4.0,1.8,1,0.87,Clear,24.39,761,83
394,Event_394,Summit,Offline,Sales,54,2022-07-23,Saturday,1,4.0,4.1,0,0.63,Rainy,0,192,41
395,Event_395,Conference,Hybrid,Marketing,279,2023-05-08,Monday,0,5.3,1.8,0,0.9,Cloudy,0,271,256
396,Event_396,Summit,Offline,Engineering,191,2024-03-24,Sunday,1,2.6,1.5,0,0.31,Clear,116.22,737,80
397,Event_397,Seminar,Offline,Marketing,274,2022-06-11,Saturday,1,4.2,3.7,1,0.95,Clear,0,690,257
398,Event_398,Cultural,Online,HR,519,2022-08-27,Saturday,1,2.9,3.2,1,0.86,Snowy,146.64,51,494
399,Event_399,Training,Hybrid,HR,276,2022-02-10,Thursday,0,4.1,2.8,1,0.68,Snowy,0,221,204
400,Event_400,Training,Offline,Leadership,301,2024-06-07,Friday,0,6.7,4.7,0,0.35,Cloudy,89.88,299,123
401,Event_401,Training,Offline,Engineering,538,2023-01-24,Tuesday,0,6.0,4.5,1,0.84,Cloudy,64.14,94,99
402,Event_402,Cultural,Offline,Sales,556,2023-12-01,Friday,0,4.2,3.2,1,0.53,Rainy,22.09,565,355
403,Event_403,Workshop,Online,HR,202,2024-06-13,Thursday,0,0.7,1.4,0,0.37,Stormy,128.35,427,79
404,Event_404,Sports,Hybrid,Finance,70,2023-01-11,Wednesday,0,2.2,3.9,0,0.95,Cloudy,0,111,68
405,Event_405,Conference,Offline,Design,397,2024-03-24,Sunday,1,5.8,4.3,1,0.67,Clear,166.89,109,107
406,Event_406,Cultural,Online,Marketing,256,2023-06-29,Thursday,0,3.4,1.8,0,0.7,Cloudy,111.68,601,218
407,Event_407,Workshop,Hybrid,Operations,489,2023-12-21,Thursday,0,5.5,4.5,0,0.85,Stormy,0,375,445
408,Event_408,Seminar,Hybrid,Leadership,380,2022-11-19,Saturday,1,4.6,5.0,1,0.59,Snowy,165.23,361,304
409,Event_409,Webinar,Hybrid,Sales,404,2024-02-24,Saturday,1,4.6,4.0,1,0.97,Snowy,191.96,30,378
410,Event_410,Meetup,Hybrid,Engineering,550,2022-05-19,Thursday,0,8.0,2.2,1,0.99,Cloudy,0,52,521
411,Event_411,Cultural,Hybrid,HR,116,2022-02-08,Tuesday,0,4.0,1.6,1,0.56,Stormy,0,292,87
412,Event_412,Workshop,Hybrid,Design,242,2024-01-22,Monday,0,1.1,2.3,1,0.42,Stormy,0,127,117
413,Event_413,Meetup,Online,Design,100,2024-03-09,Saturday,1,0.9,4.1,1,0.92,Snowy,0,153,93
414,Event_414,Conference,Hybrid,Design,75,2022-11-09,Wednesday,0,4.4,2.3,0,0.53,Cloudy,30.64,719,40
415,Event_415,Sports,Hybrid,Marketing,247,2023-03-19,Sunday,1,2.7,2.6,0,0.54,Snowy,114.29,80,198
416,Event_416,Summit,Offline,Marketing,428,2023-05-29,Monday,0,3.8,3.8,0,0.64,Cloudy,97.57,697,277
417,Event_417,Webinar,Hybrid,Sales,268,2022-03-15,Tuesday,0,2.5,2.7,0,0.38,Snowy,84.71,386,126
418,Event_418,Training,Offline,Engineering,332,2022-06-23,Thursday,0,7.9,3.5,1,0.74,Snowy,8.98,269,260
419,Event_419,Training,Online,Marketing,135,2024-01-28,Sunday,1,0.9,4.8,0,0.91,Rainy,2.75,740,124
420,Event_420,Meetup,Offline,Leadership,43,2022-12-06,Tuesday,0,2.1,3.2,0,0.68,Rainy,0,667,21
421,Event_421,Conference,Offline,Engineering,281,2022-06-24,Friday,0,1.0,1.8,1,0.34,Clear,13.32,706,108
422,Event_422,Training,Online,Engineering,319,2024-06-07,Friday,0,7.1,2.5,1,0.66,Clear,0,526,230
423,Event_423,Cultural,Online,HR,223,2023-05-28,Sunday,1,7.8,3.2,0,0.33,Stormy,60.99,531,130
424,Event_424,Seminar,Online,Operations,380,2022-12-30,Friday,0,5.2,1.9,1,0.87,Rainy,175.74,60,314
425,Event_425,Meetup,Online,HR,369,2023-02-07,Tuesday,0,5.4,1.4,1,0.66,Stormy,174.54,732,259
426,Event_426,Summit,Online,HR,456,2022-11-16,Wednesday,0,7.3,2.3,0,0.44,Cloudy,116.21,730,198
427,Event_427,Seminar,Offline,HR,460,2024-02-28,Wednesday,0,1.6,4.7,0,0.52,Stormy,0,766,258
428,Event_428,Seminar,Offline,HR,50,2024-02-23,Friday,0,2.9,4.9,1,0.51,Rainy,0,222,21
429,Event_429,Seminar,Online,Engineering,293,2023-09-13,Wednesday,0,4.8,1.9,0,0.46,Clear,71.85,734,136
430,Event_430,Seminar,Hybrid,Leadership,402,2022-07-08,Friday,0,6.9,3.0,0,0.41,Cloudy,6.45,45,163
431,Event_431,Summit,Online,Sales,229,2022-03-09,Wednesday,0,1.8,4.8,1,0.91,Snowy,137.57,498,215
432,Event_432,Summit,Offline,Engineering,409,2024-01-08,Monday,0,2.8,3.4,0,0.66,Snowy,91.38,73,71
433,Event_433,Cultural,Hybrid,Design,60,2023-07-26,Wednesday,0,3.4,4.1,0,0.43,Snowy,79.61,341,36
434,Event_434,Sports,Online,Design,321,2023-09-20,Wednesday,0,7.4,3.8,0,0.62,Snowy,0,542,243
435,Event_435,Seminar,Hybrid,HR,422,2023-02-28,Tuesday,0,2.9,1.1,1,0.71,Cloudy,0,122,319
436,Event_436,Training,Hybrid,HR,146,2022-04-04,Monday,0,1.4,2.8,1,0.36,Snowy,145.37,553,63
437,Event_437,Seminar,Offline,Design,64,2024-02-26,Monday,0,1.8,2.3,0,0.41,Cloudy,0,759,21
438,Event_438,Summit,Offline,Finance,476,2022-10-23,Sunday,1,5.2,1.5,0,0.97,Clear,0,289,284
439,Event_439,Sports,Offline,Leadership,576,2024-04-06,Saturday,1,0.5,4.5,0,0.45,Snowy,0,482,428
440,Event_440,Conference,Online,Finance,590,2024-04-19,Friday,0,6.7,1.2,0,0.34,Rainy,0,63,146
441,Event_441,Meetup,Offline,Marketing,70,2022-04-22,Friday,0,3.6,1.7,1,0.73,Stormy,114.46,605,51
442,Event_442,Sports,Hybrid,Operations,56,2022-04-06,Wednesday,0,6.3,2.3,1,0.87,Snowy,0,96,52
443,Event_443,Sports,Online,Marketing,301,2022-12-04,Sunday,1,4.5,3.1,0,0.73,Clear,114.27,674,288
444,Event_444,Workshop,Offline,Finance,457,2023-09-16,Saturday,1,6.9,2.0,1,0.95,Stormy,0,562,439
445,Event_445,Sports,Offline,HR,258,2023-12-27,Wednesday,0,2.7,1.8,0,0.32,Clear,147.49,242,125
446,Event_446,Summit,Offline,Engineering,361,2022-12-25,Sunday,1,4.7,3.6,0,0.75,Rainy,0,99,98
